userid,version,sum_gamerounds,retention_1,retention_7
1068,gate_30,199,1,1
1069,gate_30,250,1,1
1070,gate_30,308,0,0
1071,gate_30,133,1,0
1072,gate_40,252,1,0
1073,gate_30,188,1,0
1074,gate_40,433,1,1
1075,gate_40,140,0,1
1076,gate_30,185,1,0
1077,gate_30,178,1,0
1078,gate_30,368,1,1
1079,gate_40,474,1,1
1080,gate_40,153,1,0
1081,gate_30,444,1,0
1082,gate_30,276,1,0
1083,gate_30,284,1,0
1084,gate_40,108,1,1
1085,gate_40,328,1,0
1086,gate_40,356,1,0
1087,gate_40,205,0,0
1088,gate_30,112,0,0
1089,gate_40,325,0,0
1090,gate_30,305,1,0
1091,gate_30,178,1,0
1092,gate_40,164,1,0
1093,gate_30,404,0,0
1094,gate_30,374,0,1
1095,gate_30,81,0,0
1096,gate_40,484,1,0
1097,gate_30,362,1,0
1098,gate_30,130,1,0
1099,gate_40,266,1,1
1100,gate_30,259,1,1
1101,gate_40,242,0,0
1102,gate_30,359,0,0
1103,gate_30,124,0,0
1104,gate_40,143,1,0
1105,gate_40,346,0,0
1106,gate_30,367,0,0
1107,gate_40,259,0,0
1108,gate_30,121,0,0
1109,gate_30,311,1,0
1110,gate_40,130,0,0
1111,gate_30,577,0,0
1112,gate_30,252,0,0
1113,gate_30,231,1,0
1114,gate_30,407,0,0
1115,gate_40,205,0,0
1116,gate_40,241,1,1
1117,gate_30,366,0,0
1118,gate_40,78,1,0
1119,gate_40,282,0,0
1120,gate_30,134,1,0
1121,gate_40,127,1,1
1122,gate_40,319,1,0
1123,gate_40,337,0,0
1124,gate_30,346,1,0
1125,gate_40,115,1,0
1126,gate_30,89,1,0
1127,gate_40,165,1,1
1128,gate_30,239,1,1
1129,gate_40,165,0,0
1130,gate_30,441,1,0
1131,gate_30,178,0,0
1132,gate_30,252,0,0
1133,gate_40,498,0,0
1134,gate_40,427,1,0
1135,gate_30,136,0,0
1136,gate_30,180,1,0
1137,gate_30,225,1,1
1138,gate_30,385,1,0
1139,gate_30,216,0,1
1140,gate_40,347,0,1
1141,gate_40,189,0,1
1142,gate_40,202,0,0
1143,gate_30,552,1,1
1144,gate_40,145,1,1
1145,gate_30,73,0,0
1146,gate_30,179,1,0
1147,gate_30,248,0,1
1148,gate_30,120,1,0
1149,gate_40,181,0,0
1150,gate_40,369,1,0
1151,gate_30,334,1,0
1152,gate_30,332,1,0
1153,gate_40,258,0,0
1154,gate_30,290,1,0
1155,gate_40,229,1,0
1156,gate_30,120,0,0
1157,gate_30,291,1,0
1158,gate_40,277,0,0
1159,gate_30,318,1,0
1160,gate_40,268,1,0
1161,gate_30,321,1,0
1162,gate_30,330,0,0
1163,gate_30,172,1,0
1164,gate_30,276,1,0
1165,gate_40,246,0,0
1166,gate_30,156,1,0
1167,gate_30,237,0,0
1168,gate_30,292,0,0
1169,gate_40,183,1,0
1170,gate_40,90,0,0
1171,gate_30,192,1,0
1172,gate_30,432,0,0
1173,gate_40,273,1,1
1174,gate_30,97,0,0
1175,gate_30,187,1,0
1176,gate_30,455,0,0
1177,gate_40,237,0,0
1178,gate_30,143,0,0
1179,gate_40,162,1,0
1180,gate_30,178,0,0
1181,gate_40,285,0,0
1182,gate_30,285,1,0
1183,gate_40,329,1,0
1184,gate_30,200,1,0
1185,gate_30,200,1,0
1186,gate_30,278,1,1
1187,gate_40,344,0,0
1188,gate_30,248,1,0
1189,gate_30,177,1,0
1190,gate_30,171,1,0
1191,gate_40,243,0,0
1192,gate_40,150,0,0
1193,gate_40,276,1,0
1194,gate_30,404,1,0
1195,gate_30,190,1,0
1196,gate_40,384,1,1
1197,gate_30,254,1,1
1198,gate_40,257,0,0
1199,gate_40,135,1,0
1200,gate_30,281,0,0
1201,gate_40,529,1,0
1202,gate_30,519,0,0
1203,gate_40,204,0,0
1204,gate_40,252,0,0
1205,gate_40,263,1,0
1206,gate_40,292,1,0
1207,gate_40,133,0,0
1208,gate_40,141,1,0
1209,gate_30,133,0,0
1210,gate_40,362,0,0
1211,gate_30,91,0,0
1212,gate_40,125,0,0
1213,gate_30,247,0,0
1214,gate_30,371,1,0
1215,gate_40,377,1,0
1216,gate_40,137,0,0
1217,gate_40,347,1,0
1218,gate_40,62,1,0
1219,gate_30,377,1,1
1220,gate_40,105,0,0
1221,gate_30,279,1,0
1222,gate_40,469,1,0
1223,gate_40,282,0,0
1224,gate_30,91,0,0
1225,gate_30,241,1,0
1226,gate_30,262,1,0
1227,gate_40,284,1,0
1228,gate_40,91,0,0
1229,gate_30,454,1,1
1230,gate_30,200,1,0
1231,gate_30,161,0,0
1232,gate_30,159,0,1
1233,gate_40,302,0,0
1234,gate_30,184,0,0
1235,gate_40,244,0,1
1236,gate_40,202,1,0
1237,gate_30,207,1,0
1238,gate_40,194,0,0
1239,gate_30,140,1,1
1240,gate_30,119,0,0
1241,gate_30,253,1,0
1242,gate_30,321,1,0
1243,gate_40,177,1,0
1244,gate_40,98,1,0
1245,gate_40,370,0,0
1246,gate_40,402,1,0
1247,gate_30,71,0,0
1248,gate_40,320,1,0
1249,gate_30,269,1,1
1250,gate_40,364,0,0
1251,gate_30,224,0,0
1252,gate_40,67,0,1
1253,gate_40,624,0,0
1254,gate_40,505,1,1
1255,gate_30,231,1,0
1256,gate_40,71,0,0
1257,gate_30,238,0,0
1258,gate_40,239,0,0
1259,gate_30,247,1,0
1260,gate_30,270,0,0
1261,gate_40,250,0,0
1262,gate_30,310,1,1
1263,gate_40,214,1,0
1264,gate_40,220,1,1
1265,gate_30,250,1,0
1266,gate_30,297,1,0
1267,gate_30,161,1,0
1268,gate_30,56,1,0
1269,gate_30,382,1,0
1270,gate_30,180,1,0
1271,gate_40,279,0,0
1272,gate_30,249,0,0
1273,gate_30,229,1,0
1274,gate_40,142,1,0
1275,gate_30,227,0,1
1276,gate_30,405,0,0
1277,gate_30,242,1,0
1278,gate_30,239,0,0
1279,gate_40,261,0,1
1280,gate_30,115,1,0
1281,gate_40,179,1,0
1282,gate_40,208,0,0
1283,gate_40,227,1,1
1284,gate_30,241,0,0
1285,gate_30,177,1,0
1286,gate_30,364,0,0
1287,gate_40,155,1,1
1288,gate_40,310,0,0
1289,gate_40,64,0,1
1290,gate_30,286,1,0
1291,gate_40,242,0,0
1292,gate_40,158,0,0
1293,gate_40,217,1,0
1294,gate_40,248,0,0
1295,gate_40,322,1,1
1296,gate_30,271,0,0
1297,gate_40,229,0,1
1298,gate_40,196,0,0
1299,gate_40,254,1,0
1300,gate_40,410,1,0
1301,gate_40,126,1,0
1302,gate_40,285,0,0
1303,gate_40,210,1,1
1304,gate_30,564,0,0
1305,gate_40,172,1,0
1306,gate_30,236,1,0
1307,gate_30,284,0,0
1308,gate_40,88,0,0
1309,gate_40,364,1,1
1310,gate_40,532,1,0
1311,gate_40,233,0,0
1312,gate_40,152,0,0
1313,gate_30,214,1,0
1314,gate_40,182,1,0
1315,gate_30,224,1,0
1316,gate_40,84,1,0
1317,gate_40,381,1,1
1318,gate_30,194,0,0
1319,gate_30,217,1,0
1320,gate_30,264,0,1
1321,gate_40,206,1,1
1322,gate_40,122,0,0
1323,gate_40,213,0,1
1324,gate_40,352,1,0
1325,gate_40,187,0,0
1326,gate_40,53,0,0
1327,gate_30,388,0,0
1328,gate_30,213,0,0
1329,gate_40,227,0,0
1330,gate_30,371,0,0
1331,gate_30,260,1,0
1332,gate_40,340,1,0
1333,gate_30,59,0,0
1334,gate_40,198,0,1
1335,gate_40,270,1,0
1336,gate_40,153,0,0
1337,gate_40,199,1,0
1338,gate_40,258,1,0
1339,gate_30,128,0,1
1340,gate_30,168,1,0
1341,gate_40,418,1,0
1342,gate_30,462,1,1
1343,gate_30,108,0,0
1344,gate_40,85,1,0
1345,gate_40,126,1,0
1346,gate_30,209,1,1
1347,gate_30,39,1,0
1348,gate_30,217,1,1
1349,gate_40,308,1,0
1350,gate_40,172,1,0
1351,gate_30,386,0,0
1352,gate_40,258,0,0
1353,gate_30,114,0,0
1354,gate_30,270,1,0
1355,gate_30,272,0,1
1356,gate_30,268,0,0
1357,gate_30,344,1,0
1358,gate_40,238,1,0
1359,gate_30,196,0,0
1360,gate_40,295,0,0
1361,gate_40,379,0,0
1362,gate_30,225,0,0
1363,gate_40,137,1,0
1364,gate_30,224,1,0
1365,gate_40,582,1,0
1366,gate_40,336,1,0
1367,gate_30,200,0,0
1368,gate_40,356,1,1
1369,gate_30,177,0,1
1370,gate_40,119,1,0
1371,gate_40,136,0,0
1372,gate_30,80,0,1
1373,gate_40,311,1,0
1374,gate_30,133,0,0
1375,gate_30,175,1,0
1376,gate_40,105,1,0
1377,gate_30,271,0,0
1378,gate_30,174,0,0
1379,gate_30,218,0,0
1380,gate_30,404,0,0
1381,gate_30,358,0,1
1382,gate_30,190,1,0
1383,gate_40,211,1,1
1384,gate_30,558,1,0
1385,gate_30,355,0,0
1386,gate_30,123,0,0
1387,gate_30,219,0,0
1388,gate_40,116,1,0
1389,gate_40,241,0,1
1390,gate_40,119,1,0
1391,gate_30,400,1,0
1392,gate_30,359,0,0
1393,gate_30,373,1,0
1394,gate_40,185,0,0
1395,gate_30,174,0,1
1396,gate_40,212,0,0
1397,gate_40,213,0,1
1398,gate_30,247,1,1
1399,gate_40,88,0,0
1400,gate_30,306,1,0
1401,gate_30,360,1,0
1402,gate_30,224,0,1
1403,gate_40,326,1,0
1404,gate_40,160,0,0
1405,gate_30,336,1,0
1406,gate_30,340,0,0
1407,gate_40,154,1,0
1408,gate_40,263,1,0
1409,gate_30,336,1,1
1410,gate_40,375,1,1
1411,gate_30,30,1,0
1412,gate_30,270,1,0
1413,gate_40,255,1,0
1414,gate_30,125,0,0
1415,gate_40,179,1,0
1416,gate_30,173,0,0
1417,gate_40,200,0,0
1418,gate_40,178,1,0
1419,gate_40,162,1,1
1420,gate_40,162,0,0
1421,gate_40,268,1,0
1422,gate_30,244,0,0
1423,gate_30,244,0,0
1424,gate_30,216,0,0
1425,gate_40,120,0,0
1426,gate_40,139,1,0
1427,gate_30,104,1,0
1428,gate_40,219,1,0
1429,gate_30,191,0,0
1430,gate_30,330,1,0
1431,gate_30,508,0,0
1432,gate_40,254,0,1
1433,gate_30,199,0,0
1434,gate_40,186,0,0
1435,gate_40,147,0,0
1436,gate_40,443,0,1
1437,gate_40,219,1,0
1438,gate_40,131,1,0
1439,gate_40,217,1,0
1440,gate_30,192,1,0
1441,gate_30,186,1,0
1442,gate_40,347,1,1
1443,gate_30,210,0,0
1444,gate_30,272,1,0
1445,gate_30,136,0,0
1446,gate_40,195,1,0
1447,gate_30,339,0,0
1448,gate_40,239,0,0
1449,gate_30,237,0,1
1450,gate_30,49,1,0
1451,gate_40,134,1,1
1452,gate_40,390,1,0
1453,gate_30,224,0,0
1454,gate_30,163,0,0
1455,gate_30,215,1,0
1456,gate_40,219,1,0
1457,gate_40,351,0,0
1458,gate_40,444,1,0
1459,gate_40,260,0,0
1460,gate_40,209,1,1
1461,gate_40,242,1,0
1462,gate_40,181,0,0
1463,gate_40,258,0,0
1464,gate_40,177,1,0
1465,gate_30,88,1,0
1466,gate_30,181,1,0
1467,gate_30,194,0,0
1468,gate_30,394,1,1
1469,gate_40,106,1,0
1470,gate_30,298,1,1
1471,gate_40,251,1,0
1472,gate_40,337,1,1
1473,gate_30,294,0,1
1474,gate_30,298,1,0
1475,gate_40,358,1,0
1476,gate_40,81,0,0
1477,gate_40,160,1,1
1478,gate_40,55,0,0
1479,gate_30,231,0,0
1480,gate_30,305,0,0
1481,gate_30,229,0,1
1482,gate_30,335,0,0
1483,gate_40,474,1,0
1484,gate_40,181,1,1
1485,gate_40,154,1,0
1486,gate_40,204,1,1
1487,gate_30,224,0,0
1488,gate_40,160,0,0
1489,gate_30,293,1,0
1490,gate_40,155,0,0
1491,gate_30,263,0,0
1492,gate_40,203,0,0
1493,gate_30,438,1,0
1494,gate_40,177,0,0
1495,gate_40,358,0,1
1496,gate_30,179,0,0
1497,gate_30,356,1,0
1498,gate_40,247,0,1
1499,gate_40,225,1,0
1500,gate_30,147,0,0
1501,gate_40,350,1,1
1502,gate_40,219,1,1
1503,gate_40,182,0,0
1504,gate_40,313,0,0
1505,gate_30,294,1,0
1506,gate_30,266,0,1
1507,gate_40,157,0,0
1508,gate_40,118,0,1
1509,gate_30,174,0,0
1510,gate_40,174,0,1
1511,gate_40,288,0,0
1512,gate_30,408,1,0
1513,gate_30,351,1,0
1514,gate_30,249,0,0
1515,gate_30,241,1,0
1516,gate_40,245,0,1
1517,gate_40,218,1,0
1518,gate_40,263,1,1
1519,gate_30,150,1,0
1520,gate_40,264,0,0
1521,gate_40,313,0,0
1522,gate_30,86,1,0
1523,gate_40,138,1,1
1524,gate_40,219,1,0
1525,gate_30,150,0,0
1526,gate_40,241,1,0
1527,gate_30,332,1,0
1528,gate_30,196,0,0
1529,gate_40,352,1,0
1530,gate_40,192,1,0
1531,gate_40,78,0,0
1532,gate_40,254,1,1
1533,gate_40,150,1,0
1534,gate_30,587,0,0
1535,gate_30,130,1,0
1536,gate_30,272,1,1
1537,gate_40,252,0,0
1538,gate_40,300,0,1
1539,gate_40,407,1,0
1540,gate_40,307,1,0
1541,gate_40,40,0,1
1542,gate_30,214,0,0
1543,gate_30,88,1,0
1544,gate_40,340,1,0
1545,gate_30,263,0,0
1546,gate_30,240,1,0
1547,gate_30,289,0,0
1548,gate_40,225,1,0
1549,gate_40,230,0,0
1550,gate_30,159,0,0
1551,gate_30,206,0,0
1552,gate_40,251,1,0
1553,gate_30,180,0,0
1554,gate_30,238,1,0
1555,gate_30,139,1,0
1556,gate_40,253,0,0
1557,gate_30,153,0,0
1558,gate_40,418,1,0
1559,gate_30,262,0,0
1560,gate_40,322,0,0
1561,gate_30,376,1,0
1562,gate_30,160,0,0
1563,gate_30,78,0,0
1564,gate_30,363,1,0
1565,gate_30,210,0,0
1566,gate_40,188,1,0
1567,gate_30,444,0,1
1568,gate_30,458,1,0
1569,gate_30,215,1,0
1570,gate_40,540,1,1
1571,gate_40,495,0,0
1572,gate_30,246,1,0
1573,gate_40,470,1,0
1574,gate_40,333,0,0
1575,gate_30,160,0,0
1576,gate_40,191,1,0
1577,gate_30,184,0,0
1578,gate_30,286,1,0
1579,gate_40,211,0,0
1580,gate_30,144,0,0
1581,gate_40,263,1,0
1582,gate_30,296,1,0
1583,gate_30,278,1,0
1584,gate_30,296,1,0
1585,gate_40,304,1,0
1586,gate_30,186,1,1
1587,gate_30,379,1,0
1588,gate_40,166,0,0
1589,gate_40,133,1,1
1590,gate_30,151,1,0
1591,gate_40,136,1,0
1592,gate_30,213,0,1
1593,gate_30,126,1,0
1594,gate_40,319,1,0
1595,gate_30,443,1,0
1596,gate_30,235,1,0
1597,gate_40,222,0,0
1598,gate_40,79,0,1
1599,gate_40,284,0,0
1600,gate_30,202,0,0
1601,gate_40,109,0,0
1602,gate_40,217,1,0
1603,gate_30,271,1,0
1604,gate_30,308,0,1
1605,gate_30,310,0,0
1606,gate_30,202,0,0
1607,gate_30,256,1,0
1608,gate_30,200,0,0
1609,gate_40,204,0,0
1610,gate_40,120,0,0
1611,gate_30,212,0,0
1612,gate_30,431,0,1
1613,gate_30,231,1,0
1614,gate_30,342,1,1
1615,gate_30,193,0,0
1616,gate_40,543,0,0
1617,gate_40,239,1,0
1618,gate_40,121,0,0
1619,gate_40,207,0,0
1620,gate_30,146,0,0
1621,gate_30,112,1,0
1622,gate_30,210,1,0
1623,gate_30,128,0,0
1624,gate_30,325,1,0
1625,gate_30,207,1,0
1626,gate_40,286,0,0
1627,gate_40,380,0,1
1628,gate_40,323,1,0
1629,gate_40,254,1,0
1630,gate_40,215,0,1
1631,gate_40,113,0,1
1632,gate_40,161,0,0
1633,gate_30,245,1,0
1634,gate_30,320,1,0
1635,gate_30,201,1,1
1636,gate_30,257,0,0
1637,gate_40,287,0,1
1638,gate_30,265,0,0
1639,gate_40,458,1,1
1640,gate_40,354,1,0
1641,gate_40,198,1,0
1642,gate_30,203,0,1
1643,gate_40,368,0,0
1644,gate_30,332,1,1
1645,gate_30,119,1,0
1646,gate_40,200,1,1
1647,gate_30,333,1,0
1648,gate_30,359,0,0
1649,gate_30,106,1,0
1650,gate_40,151,0,0
1651,gate_40,389,1,0
1652,gate_40,129,0,0
1653,gate_40,152,0,1
1654,gate_30,230,0,0
1655,gate_30,232,1,0
1656,gate_40,250,0,0
1657,gate_30,72,1,0
1658,gate_40,205,1,0
1659,gate_40,301,1,1
1660,gate_40,160,0,0
1661,gate_30,430,1,0
1662,gate_30,140,0,0
1663,gate_30,323,1,1
1664,gate_40,182,0,0
1665,gate_40,244,0,0
1666,gate_30,160,1,0
1667,gate_30,285,0,0
1668,gate_40,410,1,0
1669,gate_40,176,0,1
1670,gate_30,207,0,0
1671,gate_40,186,0,1
1672,gate_40,124,1,0
1673,gate_30,327,0,0
1674,gate_30,187,1,1
1675,gate_40,333,1,0
1676,gate_40,347,1,0
1677,gate_40,239,1,0
1678,gate_40,121,1,1
1679,gate_40,309,0,0
1680,gate_30,187,0,0
1681,gate_30,414,0,0
1682,gate_30,223,1,0
1683,gate_40,329,0,1
1684,gate_30,159,0,0
1685,gate_40,142,1,1
1686,gate_40,112,0,0
1687,gate_30,292,1,0
1688,gate_40,144,1,0
1689,gate_40,270,1,0
1690,gate_30,372,0,1
1691,gate_30,315,0,1
1692,gate_30,296,0,1
1693,gate_30,340,0,0
1694,gate_30,268,1,0
1695,gate_30,201,1,0
1696,gate_40,142,1,0
1697,gate_40,93,1,0
1698,gate_40,222,1,0
1699,gate_30,191,0,0
1700,gate_30,257,1,0
1701,gate_30,212,0,0
1702,gate_30,220,1,0
1703,gate_40,245,0,0
1704,gate_30,180,1,0
1705,gate_30,91,0,0
1706,gate_30,136,1,0
1707,gate_30,64,1,0
1708,gate_40,271,1,1
1709,gate_40,235,1,1
1710,gate_30,198,0,0
1711,gate_40,319,0,0
1712,gate_30,169,1,0
1713,gate_40,349,0,1
1714,gate_30,190,1,0
1715,gate_40,76,1,0
1716,gate_40,454,0,0
1717,gate_40,634,0,1
1718,gate_40,236,1,0
1719,gate_30,286,1,0
1720,gate_30,201,0,0
1721,gate_40,210,0,1
1722,gate_30,138,0,1
1723,gate_30,216,1,0
1724,gate_40,202,1,0
1725,gate_30,197,0,0
1726,gate_40,215,0,0
1727,gate_40,99,0,0
1728,gate_40,488,0,1
1729,gate_40,59,1,0
1730,gate_40,400,1,1
1731,gate_40,215,0,1
1732,gate_30,203,0,0
1733,gate_40,251,0,0
1734,gate_30,118,1,1
1735,gate_40,267,0,0
1736,gate_30,203,0,0
1737,gate_30,417,0,0
1738,gate_30,266,0,0
1739,gate_40,301,1,0
1740,gate_40,287,1,0
1741,gate_30,225,0,0
1742,gate_30,107,1,0
1743,gate_40,207,0,0
1744,gate_40,342,0,0
1745,gate_40,102,0,0
1746,gate_40,270,0,1
1747,gate_40,337,1,0
1748,gate_30,158,1,0
1749,gate_30,148,0,1
1750,gate_40,357,1,0
1751,gate_30,220,1,0
1752,gate_40,169,1,1
1753,gate_40,528,0,0
1754,gate_40,146,1,0
1755,gate_40,94,1,0
1756,gate_40,434,1,0
1757,gate_30,172,1,1
1758,gate_30,380,0,0
1759,gate_40,340,1,0
1760,gate_30,390,1,0
1761,gate_40,540,1,0
1762,gate_30,175,0,0
1763,gate_40,209,0,1
1764,gate_30,260,0,0
1765,gate_40,350,1,0
1766,gate_30,372,1,0
1767,gate_30,401,0,0
1768,gate_30,284,1,1
1769,gate_30,266,1,0
1770,gate_30,285,1,0
1771,gate_30,173,1,0
1772,gate_40,232,1,0
1773,gate_40,70,0,0
1774,gate_40,430,0,0
1775,gate_30,170,1,0
1776,gate_40,206,1,0
1777,gate_30,236,0,0
1778,gate_40,117,1,0
1779,gate_30,236,1,0
1780,gate_30,184,1,0
1781,gate_30,403,0,1
1782,gate_30,439,1,0
1783,gate_30,215,0,0
1784,gate_30,143,1,0
1785,gate_40,564,1,1
1786,gate_30,56,0,0
1787,gate_40,143,0,0
1788,gate_40,227,0,1
1789,gate_30,161,0,0
1790,gate_40,212,0,0
1791,gate_40,204,1,0
1792,gate_40,202,0,0
1793,gate_40,143,1,0
1794,gate_40,280,0,1
1795,gate_40,496,1,1
1796,gate_30,256,1,1
1797,gate_40,187,0,0
1798,gate_30,134,0,0
1799,gate_40,194,1,0
1800,gate_40,255,1,1
1801,gate_40,196,0,1
1802,gate_30,174,1,0
1803,gate_40,104,1,0
1804,gate_40,274,0,0
1805,gate_30,270,0,1
1806,gate_30,159,0,0
1807,gate_30,278,0,0
1808,gate_30,252,1,0
1809,gate_30,370,0,1
1810,gate_40,99,1,0
1811,gate_40,300,1,0
1812,gate_40,317,0,0
1813,gate_30,567,0,0
1814,gate_30,287,1,0
1815,gate_40,231,1,0
1816,gate_30,206,0,0
1817,gate_40,284,0,0
1818,gate_30,159,0,1
1819,gate_40,254,1,1
1820,gate_30,183,1,0
1821,gate_40,385,0,0
1822,gate_30,128,0,0
1823,gate_30,411,1,0
1824,gate_30,209,1,0
1825,gate_40,199,0,0
1826,gate_30,163,0,0
1827,gate_40,172,0,0
1828,gate_40,178,0,0
1829,gate_30,215,0,0
1830,gate_30,142,0,0
1831,gate_40,107,0,1
1832,gate_40,178,1,0
1833,gate_30,130,1,0
1834,gate_30,64,1,0
1835,gate_40,182,1,0
1836,gate_30,277,1,0
1837,gate_40,125,1,0
1838,gate_30,260,0,0
1839,gate_30,218,1,0
1840,gate_30,165,0,0
1841,gate_30,234,0,0
1842,gate_40,385,1,0
1843,gate_30,336,0,0
1844,gate_30,413,1,0
1845,gate_40,76,0,0
1846,gate_40,216,0,0
1847,gate_30,226,0,1
1848,gate_40,332,1,0
1849,gate_30,171,1,0
1850,gate_30,346,1,1
1851,gate_30,456,1,0
1852,gate_40,96,0,0
1853,gate_40,147,1,0
1854,gate_40,94,0,0
1855,gate_30,259,0,0
1856,gate_40,382,0,1
1857,gate_30,397,1,0
1858,gate_40,271,1,0
1859,gate_40,157,1,0
1860,gate_30,248,0,0
1861,gate_40,181,1,0
1862,gate_40,288,1,0
1863,gate_30,126,1,0
1864,gate_30,205,0,0
1865,gate_40,103,0,0
1866,gate_40,336,1,1
1867,gate_30,383,1,0
1868,gate_40,478,0,1
1869,gate_30,236,0,0
1870,gate_30,60,0,0
1871,gate_30,116,0,0
1872,gate_40,218,0,1
1873,gate_40,217,0,0
1874,gate_30,146,0,0
1875,gate_40,93,0,0
1876,gate_40,331,1,0
1877,gate_40,359,0,0
1878,gate_40,458,1,1
1879,gate_40,394,0,1
1880,gate_40,316,0,1
1881,gate_40,265,1,0
1882,gate_40,216,0,0
1883,gate_40,91,0,0
1884,gate_40,75,0,1
1885,gate_40,304,1,0
1886,gate_30,171,0,0
1887,gate_30,190,1,0
1888,gate_40,341,1,0
1889,gate_40,294,0,0
1890,gate_40,192,0,1
1891,gate_40,215,0,1
1892,gate_30,237,1,0
1893,gate_30,126,1,0
1894,gate_30,481,1,0
1895,gate_40,187,1,0
1896,gate_30,345,1,0
1897,gate_40,126,0,0
1898,gate_30,370,0,0
1899,gate_30,168,0,0
1900,gate_30,308,0,0
1901,gate_30,284,0,1
1902,gate_30,134,1,1
1903,gate_40,164,0,1
1904,gate_30,160,0,0
1905,gate_30,164,0,0
1906,gate_40,216,1,0
1907,gate_40,257,0,1
1908,gate_30,236,0,0
1909,gate_40,141,0,0
1910,gate_30,274,1,0
1911,gate_40,281,0,0
1912,gate_40,230,0,1
1913,gate_40,174,0,0
1914,gate_40,197,0,0
1915,gate_40,283,1,0
1916,gate_40,474,1,1
1917,gate_30,319,1,0
1918,gate_40,228,0,1
1919,gate_30,185,0,0
1920,gate_30,280,1,0
1921,gate_40,322,1,0
1922,gate_30,152,1,0
1923,gate_40,352,0,0
1924,gate_30,355,1,0
1925,gate_40,284,0,0
1926,gate_40,153,0,1
1927,gate_30,170,1,0
1928,gate_30,238,1,1
1929,gate_30,51,1,0
1930,gate_30,331,1,1
1931,gate_30,308,1,0
1932,gate_30,170,1,0
1933,gate_40,288,1,1
1934,gate_30,327,0,0
1935,gate_30,194,0,1
1936,gate_30,284,0,1
1937,gate_30,121,1,0
1938,gate_40,217,0,0
1939,gate_40,151,0,0
1940,gate_40,217,0,0
1941,gate_30,163,0,0
1942,gate_40,310,1,0
1943,gate_30,166,1,0
1944,gate_40,261,1,0
1945,gate_40,209,1,0
1946,gate_30,241,1,0
1947,gate_30,193,0,0
1948,gate_40,223,0,0
1949,gate_30,296,0,0
1950,gate_30,152,0,0
1951,gate_30,147,0,0
1952,gate_40,253,1,0
1953,gate_40,340,0,0
1954,gate_30,263,0,0
1955,gate_40,318,1,0
1956,gate_40,192,0,0
1957,gate_30,194,1,0
1958,gate_30,435,1,0
1959,gate_30,136,1,0
1960,gate_30,228,1,0
1961,gate_30,187,1,0
1962,gate_40,188,0,0
1963,gate_40,464,0,1
1964,gate_40,225,1,1
1965,gate_30,134,0,0
1966,gate_30,200,1,0
1967,gate_30,153,1,0
1968,gate_40,179,1,0
1969,gate_30,97,1,0
1970,gate_40,143,1,0
1971,gate_30,180,1,0
1972,gate_30,146,1,0
1973,gate_40,227,1,0
1974,gate_40,162,1,0
1975,gate_40,420,0,1
1976,gate_30,419,0,0
1977,gate_30,219,0,0
1978,gate_30,211,0,0
1979,gate_40,278,0,1
1980,gate_30,309,1,0
1981,gate_40,162,0,0
1982,gate_30,490,0,1
1983,gate_30,474,0,0
1984,gate_30,305,1,0
1985,gate_40,341,1,1
1986,gate_40,355,1,0
1987,gate_40,321,1,0
1988,gate_40,216,0,0
1989,gate_30,369,1,0
1990,gate_30,69,0,0
1991,gate_30,353,1,1
1992,gate_30,371,1,0
1993,gate_30,360,0,0
1994,gate_30,239,1,1
1995,gate_40,138,0,0
1996,gate_30,233,1,0
1997,gate_30,301,1,0
1998,gate_40,277,0,1
1999,gate_40,116,1,0
2000,gate_40,645,1,0
2001,gate_30,187,1,0
2002,gate_30,666,1,0
2003,gate_40,98,1,0
2004,gate_30,402,0,1
2005,gate_30,101,1,0
2006,gate_30,196,0,1
2007,gate_40,244,0,0
2008,gate_40,114,0,0
2009,gate_30,260,1,1
2010,gate_40,490,0,0
2011,gate_30,270,1,0
2012,gate_40,357,0,1
2013,gate_40,367,0,0
2014,gate_40,271,0,1
2015,gate_40,341,1,0
2016,gate_40,489,1,0
2017,gate_30,75,0,0
2018,gate_40,331,1,0
2019,gate_30,285,0,0
2020,gate_30,173,1,1
2021,gate_40,326,0,0
2022,gate_30,288,0,0
2023,gate_30,114,0,0
2024,gate_30,271,1,0
2025,gate_30,155,1,0
2026,gate_30,134,1,0
2027,gate_30,302,1,0
2028,gate_40,134,1,0
2029,gate_40,74,1,0
2030,gate_30,165,0,0
2031,gate_30,142,1,0
2032,gate_40,243,0,1
2033,gate_30,190,1,1
2034,gate_40,133,0,1
2035,gate_40,176,0,0
2036,gate_30,119,1,0
2037,gate_40,128,1,0
2038,gate_40,461,1,0
2039,gate_30,391,0,0
2040,gate_40,753,0,0
2041,gate_40,306,0,0
2042,gate_30,143,1,0
2043,gate_30,73,0,1
2044,gate_40,473,1,0
2045,gate_40,454,1,0
2046,gate_40,191,0,0
2047,gate_30,93,0,1
2048,gate_30,263,1,0
2049,gate_30,391,1,0
2050,gate_30,138,1,0
2051,gate_30,649,1,0
2052,gate_30,233,1,0
2053,gate_40,437,1,0
2054,gate_40,124,0,0
2055,gate_30,252,0,0
2056,gate_40,462,1,0
2057,gate_40,46,0,0
2058,gate_30,320,1,0
2059,gate_40,193,1,0
2060,gate_30,225,0,0
2061,gate_40,283,1,0
2062,gate_40,187,1,0
2063,gate_30,158,0,1
2064,gate_30,186,0,0
2065,gate_40,246,1,0
